;struct;abs_ads [mol/uc];abs_ads [mol/sc];abs_ads [mg/g];abs_ads [mg/cm3];abs_ads [mol/kg];abs_ads [cm3STP/g];abs_ads [cm3STP/cm3];q_st [kjmol]
1733;tdc_29-03-12_29-03-12_29-03-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12;4399.86;4399.86;953.763239142228;59.670380221914975;59.45243067155999;1332.5653364047137;83.36941185249002;5.46058684927179
1734;pts-f_28-02-08_16-02-08_06-10-08_06-10-08_06-10-08;349.06;349.06;1097.7886589452921;58.440479057873105;68.430194538556;1533.792721173628;81.65103608100999;5.933914042643003
1735;sdt_28-02-08_29-02-08_10-10-08_10-10-08_10-10-08;2991.14;2991.14;945.65271124337;62.19743626694034;58.94686409340999;1321.2335850428321;86.90012805165401;5.4529065974825475
1736;ths-c3_36-11-11_03-07-11_03-07-11;61.02;488.16;400.18950398867395;125.57735437456665;24.945644492406;559.1310707252701;175.45237921153802;12.053675352615688
1737;sdt_29-01-01_29-01-01_08-08-01_09-08-01_08-08-01;2603.04;2603.04;703.0756662494402;70.85857918080265;43.825925996688;982.3132444577759;99.00118031971198;6.866429388985172
1738;twt-b_36-11-11_13-07-11_None_None;8.192857;229.399996;115.03444708455326;92.89169609688645;7.170623899278751;160.7221901812492;129.78509676643927;18.701951871743212
1739;hcb_14-01-01_07-08-01;20.978;209.78;143.0936542880806;79.77597888396002;8.9196827855464;199.92555361618844;111.46026581681618;10.673083279822938
1740;ctn_21-10-08_29-02-08_None;508.9;508.9;568.21101414959;89.69439732512481;35.4191947102;793.8849708794202;125.31794040471999;8.306783362898397
1741;mtg-a_23-10-08_23-10-08_23-10-08_23-10-08_23-10-08_23-10-08_02-02-08_02-02-08_02-02-08_02-02-08_02-02-08_02-02-08_02-02-08_02-02-08_02-02-08;1214.8800001999998;3644.6400006000003;340.3962914339739;110.55510619475933;21.218459673157096;475.59004169467823;154.46380847226067;10.180751402884113
1742;csp_29-02-08_29-02-08_29-02-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08;3850.4;3850.4;793.51269462776;66.28516349426054;49.463280318239995;1108.6687640039202;92.61136057495997;6.038145558440911
1743;sdt_29-01-01_29-01-01_08-08-01_08-08-01_09-08-01;2583.42;2583.42;730.9178202663539;70.22880778461885;45.561455012052;1021.213348361388;98.12128526709597;6.752862850603136
1744;sdt_28-01-01_29-01-01_08-08-01_08-08-01_08-08-01;2517.92;2517.92;750.589494761872;69.59932926386703;46.787680743007996;1048.697938719536;97.24179947180801;6.7909398460962525
1745;abr_29-01-01_29-01-01_29-01-01_07-08-01_06-08-01_06-08-01;421.78;421.78;723.632507881906;69.01981823877733;45.107328150747996;1011.034559650372;96.43212650084399;6.886125543936253
1746;ftd_29-01-01_29-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;2920.74;2920.74;813.33755798949;66.69978927351127;50.69905485534;1136.367383927472;93.19066149190802;7.006933084924878
1747;tpz-a_16-03-12_16-03-12_16-03-12_16-03-12_28-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;6744.54;6744.54;3087.573609225203;48.33095557550575;192.462602833578;4313.852114512513;67.52635606252801;4.38174247547242
1748;bcm_29-02-08_29-02-08_08-10-08_09-10-08_08-10-08;219.72;219.72;628.733352834612;78.52858617737614;39.191829242867996;878.4447099834721;109.71745144263599;7.44661760516019
1749;ffc_24-02-08_24-02-08_12-02-08_06-10-08_06-10-08;223.64;223.64;849.807611073984;62.77586492826624;52.972400195108;1187.322093061652;87.70828875748398;5.314558957533457
1750;lon-b_29-03-12_29-03-12_06-12-12_07-12-12;115.695;462.78;577.9750489897725;72.31261863499279;36.027831704156995;807.5269460309039;101.03271445346849;6.786967000212516
1751;srs-b+_13-01-02_33-11-02_None_01-01-02;77.22;154.44;534.22469477091;91.79653525737882;33.300671764932;746.400449328534;128.25497554412402;8.335376816410347
1752;lfm_31-04-05_29-04-05_04-02-05_04-02-05_04-02-05;653.06;653.06;1295.2002619112818;55.22474218569625;80.735763852812;1809.609452559588;77.15811864254201;5.52399270511266
1753;pbz-b_17-10-08_17-10-08_02-02-08_01-02-08;2973.74;2973.74;646.684302785598;71.24069491149834;40.31079425912;903.5251625814258;99.53505934048603;6.242063425543219
1754;pth_29-01-01_24-01-01_06-08-01;212.98;212.98;719.9290747660259;69.10550392168359;44.876476215170015;1005.8602497228021;96.55184360275402;6.343461182085656
1755;cza_28-03-04_16-03-04_16-03-04_01-02-04_01-02-04;1398.9;1398.9;1070.66024374278;57.412142082144484;66.73915625789999;1495.88982850272;80.21427887619;4.828204351866339
1756;gfy-a_12-02-04_12-02-04_12-02-04_30-02-04_03-03-04_03-03-04_03-03-04_03-03-04_03-03-04_03-03-04;1777.18;1777.18;1685.501054481178;52.27480422532945;105.064999744098;2354.924354516698;73.036566349532;4.1806284073227715
1757;cla_29-01-01_29-01-01_29-01-01_29-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;2554.34;2554.34;705.8588799162601;68.1220773316045;43.999416611342006;986.201855169818;95.17783363499001;6.711192980414983
1758;tps-a_16-03-12_16-03-12_16-03-12_28-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;4717.3;4717.3;2409.33679978096;49.30789340111639;150.18499663083;3366.24286999462;68.89130013332002;4.457317690178701
1759;ctn_11-03-12_29-03-12_08-12-12;863.56;863.56;646.515987120784;74.10490439910436;40.300302276108;903.289997666592;103.53683474998799;6.604012239442816
1760;crb-b_29-01-01_30-01-01_09-08-01_08-08-01;252.1;252.1;554.18108237903;83.37610644822031;34.54464480038;774.28283070409;116.49024076513;7.915473126624417
1761;tpz-a_11-03-12_11-03-12_11-03-12_11-03-12_30-03-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12;4158.32;4158.32;1518.4640032036002;52.16398238053688;94.652815477192;2121.545906291184;72.88172985450399;4.437007488527535
1762;bex_31-02-06_16-02-06_01-02-06_02-02-06;54.7;218.8;242.95413352457;89.53725229801773;15.144443777360003;339.44719554461005;125.09838276227;9.751934301480011
1763;cds-a_33-11-02_33-11-02_01-01-02_02-01-02_01-01-02;7.476875399999999;478.52002559999994;56.25273309603716;64.74508929594289;3.5064904691109717;78.59439234071165;90.45962160758056;15.496620194219096
1764;edi_29-02-08_29-02-08_07-10-08_07-10-08_06-10-08;161.8;161.8;760.7914169786799;66.26953509297367;47.42361315282001;1062.95171496648;92.58952507226;6.160382118922299
1765;bao_29-01-01_29-01-01_06-08-01_06-08-01_07-08-01;314.24;314.24;753.87739453984;67.1585058322819;46.99263045107199;1053.291679581184;93.83156454694401;6.127458822858576
1766;ctn_20-10-08_29-02-08_None;483.1;483.1;653.0074608415;77.63334556684289;40.70494554719;912.35966245929;108.46665192106;6.944169165917425
1767;sst-e_31-02-08_29-02-08_10-10-08_10-10-08_10-10-08;5369.74;5369.74;1059.549327323194;59.96954740389463;66.04656212703401;1480.3660368493959;83.787398031046;6.107987135400913
1768;nht-a_30-03-12_30-03-12_30-03-12_30-03-12_12-03-12_12-03-12_12-03-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12_10-12-12;3983.76;3983.76;1022.8971135572641;57.92988985558142;63.76186153259999;1429.1568184338719;80.937658324512;5.559662430999482
1769;ict_29-02-08_06-10-08_07-10-08_06-10-08;845.2;845.2;568.3236461907601;85.76415185491021;35.42621552496001;794.0423365204799;119.82673602447998;7.468016830380444
1770;tdc_29-03-12_29-03-12_29-03-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12;4268.28;4268.28;1131.032689390092;57.4365051516289;70.502447274684;1580.240142342168;80.248318132512;5.290986563150661
1771;ukr_29-03-12_09-12-12_09-12-12_08-12-12;2618.4;2618.4;743.3035189948798;66.00549327406031;46.333512295199995;1038.51822275208;92.2206148836;6.697669255837149
1772;ths-b-c+_20-12-12_12-03-12_None_None;45.9425;735.08;131.70000938545502;111.3382861573845;8.209464718559001;184.0067431267175;155.55804070727274;16.801202040634465
1773;pbz-b_16-02-06_12-02-06_None_None;2320.14;2320.14;734.9612178957781;67.4779254454141;45.81349859285401;1026.8626453581962;94.27784669311201;6.624447819437493
1774;boe_16-01-01_16-01-01_07-08-01_06-08-01;262.48;262.48;858.8961956060961;61.54016887716888;53.538933281112;1200.0203520988;85.98181654779201;5.646443798702965
1775;gcd_29-03-12_29-03-12_29-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;2648.44;2648.44;1083.630078227496;56.34103046229731;67.54762529295999;1514.010837173736;78.717758404216;5.842282478293485
1776;sln_11-02-06_12-02-06_28-02-06_None_None_None;138.3;276.6;543.22276903416;84.58734015278857;33.86156293697999;758.97225055908;118.18253501913001;7.517864368461914
1777;pcb-b_29-02-08_28-02-08_06-10-08_07-10-08;488.28;488.28;747.80255388228;68.08522889651104;46.61395781639999;1044.80412021648;95.126350274748;6.24525232166176
1778;tfm_31-07-11_29-07-11_36-11-11_None_None;34.645;277.16;106.94973333356648;83.49098082595698;6.666666667271;149.4265049830865;116.65073931060547;21.189566069693576
1779;pnd_20-10-08_25-10-08_02-02-08_02-02-08;67.77199999999999;338.86;125.22841011550678;97.02287657946628;7.8060602999543995;174.96484624326163;135.55704066790838;12.280332961875109
1780;uni_30-03-12_07-12-12_06-12-12;84.5675;676.54;384.2019980557735;120.4253230413222;23.94907003328875;536.7938749189965;168.25413746114654;9.836624712723475
1781;ssc-a_14-04-05_14-04-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05;1993.72;1993.72;451.09508520584393;71.48939540304396;28.118822583468003;630.254605506796;99.88253513581199;7.301833706812659
1782;gfy-a_16-03-09_16-03-09_16-03-09_28-03-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09;4278.74;4278.74;2562.9034938208556;48.776079322586924;159.75751165724202;3580.800996138564;68.148267715562;4.285637632119302
1783;dia-b3+_28-01-01_29-01-01_28-01-01_06-08-01_06-08-01;213.7;213.7;667.6839468416999;70.76935498210678;41.61979814858;932.86514610919;98.87651932882001;6.28322264768894
1784;bcm_29-01-01_29-01-01_07-08-01_06-08-01_07-08-01;153.74;153.74;588.38705752888;77.57340467643473;36.67685987739;822.0742478169041;108.38290455912399;6.503188391771372
1785;maw_25-10-08_21-10-08_02-02-08_02-02-08;2836.26;2836.26;851.3867615117762;63.38146851585144;53.07083583517799;1189.52842818222;88.55441736687;6.015207691806085
1786;hbt_24-01-03_35-11-03_24-01-03_None_None_None;133.16666680000003;399.5000004;207.1220605986313;129.5727170471338;12.910866577910358;289.3838502957294;181.03456311706114;17.565829859864564
1787;ssf-e_31-02-06_29-02-06_31-02-06_31-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06;1196.76;1196.76;1145.816830259436;56.245288633427;71.42401044112799;1600.896037490916;78.58399119552;5.1818533561126126
1788;ssc-a_16-01-01_16-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;2414.4;2414.4;638.3781837552001;73.36955485599702;39.79303572912;891.92013728448;102.50942952768;6.885739495424186
1789;sdt_28-02-06_28-02-06_02-02-06_02-02-06_01-02-06;2725.12;2725.12;910.865742437632;58.69146711853332;56.778433032063994;1272.630423305344;82.001708005376;5.306808850598513
1790;tpz-a_16-01-01_16-01-01_16-01-01_16-01-01_28-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;6403.4;6403.4;3389.4559477456596;48.23923467996079;211.28031170834;4735.63177993166;67.39820676587999;4.34690534985752
1791;nat_29-02-08_29-02-08_06-10-08_07-10-08_07-10-08;654.64;654.64;757.0871006428239;66.8447511909017;47.192706154272;1057.776171046728;93.39319730748001;6.10325811370478
1792;fjh_11-03-12_25-12-12_25-12-12_None_None;302.08;302.08;455.4438131420159;114.86112373541592;28.389898623488;636.3304993018879;160.480028727808;9.683666029654576
1793;ths-c_16-03-12_06-12-12_07-12-12;79.85;319.4;541.3716293200749;79.26897585369103;33.746172928005;756.385901542115;110.75189854465998;7.781977725560947
1794;qtz-b_30-02-04_29-02-04_04-03-04;191.28;191.28;690.280823382888;73.36477461927555;43.02836493948;964.4367281682721;102.502750764336;6.513493478993409
1795;ntn_31-02-06_29-02-06_29-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06;1420.66;1420.66;1338.3880215042439;54.84566932990415;83.427854748428;1869.9499114060359;76.62849103296;5.283932313696088
1796;lon-b_30-02-08_29-02-08_09-10-08_08-10-08;117.375;469.5;551.9052533200124;85.32536535080824;34.402781954287505;771.1031202820126;119.21367855337499;7.731523949133234
1797;jsc_29-02-06_29-02-06_29-02-06_01-02-06_01-02-06_01-02-06_02-02-06;1450.22;1450.22;1151.743927555156;56.74288496578319;71.793473490424;1609.17717485665;79.27921575091798;4.712772953488094
1798;fjh_15-03-12_24-03-12_24-03-12_07-12-12_07-12-12;1629.8;1629.8;1047.49643745462;56.56754686720422;65.29525011172;1463.52615154578;79.0342393623;5.6537877363827365
1799;itv_30-02-04_30-02-04_01-03-04_02-03-04;124.74;249.48;378.59859476485195;114.47665093279828;23.599784246345997;528.964991733024;159.94285650189;10.51426898494755
1800;zni_28-02-08_06-10-08_07-10-08_06-10-08;638.04;638.04;494.6529825973321;104.17565273093551;30.833985737255997;691.1122081621679;145.550654556996;8.856291364594526
1801;uli_29-03-12_09-12-12_08-12-12_09-12-12;2587.92;2587.92;771.412952239584;64.80792891529926;48.085702091184;1077.7917605477999;90.54741899301602;6.862918124860199
1802;ths-b-c+_23-08-01_16-01-01_None_None;142.275;569.1;460.91184683544003;133.02732447751896;28.7307462079575;643.97024875344;185.86122232040998;10.54513145850601
1803;dhc_31-02-08_31-02-08_31-02-08_31-02-08_31-02-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08_10-10-08;873.5800009999999;2620.7400030000003;251.32818853942513;105.81285784461541;15.666437014031606;351.14713845348336;147.83810148654848;11.88890245804459
1804;ths-b-c_16-01-01_12-01-01_06-08-01_06-08-01;56.565;226.26;537.2785156696335;92.44267998901645;33.491030405364;750.6671433184981;129.157746837453;8.015385564584758
1805;ptr_29-03-12_24-03-12_06-12-12_07-12-12;1732.04;1732.04;831.8052272807399;61.293399210656524;51.850229236424;1162.1697789668601;85.637038427428;5.8611560093741835
1806;jsc_29-02-06_29-02-06_29-02-06_03-02-06_03-02-06_03-02-06_04-02-06;2297.2;2297.2;1518.4540344573998;53.91464082019772;94.65219388276;2121.53197842656;75.32768988051998;5.08788769097872
1807;cpj_24-01-01_24-01-01_10-08-01_10-08-01_10-08-01;245.705;982.82;217.94986410330353;97.52544996804545;13.585813150668;304.5120865683255;136.2592189973025;11.130410088623835
1808;mep_28-01-01_29-01-01_29-01-01_08-08-01_08-08-01_08-08-01_08-08-01;2012.3;2012.3;781.4578926109901;68.17292945783403;48.71184912976;1091.8262069918499;95.24888249675998;6.076126572289368
1809;unr_29-02-08_06-10-08_07-10-08_07-10-08;1258.16;1258.16;828.4688112316882;64.22943115041525;51.642255065671996;1157.508252702472;89.739161710216;5.933680623000227
1810;bao_29-01-01_29-01-01_07-08-01_07-08-01_06-08-01;311.38;311.38;722.7592985223121;66.49910257609304;45.052897034746;1009.8145414346902;92.91026889725;6.583821945350506
1811;fgl_31-02-06_29-02-06_05-02-06_05-02-06;6169.56;6169.56;2149.082584658124;50.3123836417895;133.96215927049198;3002.6245935652196;70.29473951451601;4.733256772999918
1812;ths-z_12-02-08_08-10-08_09-10-08;174.64;698.56;581.1875871205599;80.3626265901487;36.228083921064;812.015394314056;112.27990990312802;8.200678127614198
1813;sdt_29-03-12_29-03-12_06-12-12_07-12-12_06-12-12;1800.92;1800.92;614.826748710724;71.18769551707518;38.324966829687995;859.0148789394921;99.46101039815599;6.301682958356177
1814;ths-c3_17-08-01_01-01-01_02-01-01;0.0404;2.02;0.23106148353272002;0.31442261162595053;0.01440312044088;0.32283119222992;0.4393005057499201;11.839589594627254
1815;nom_24-03-12_29-03-12_06-12-12_07-12-12;566.02;566.02;815.4864693277121;62.28648734849049;50.83300625803399;1139.369769156892;87.02454716428197;6.015395680175874
1816;ntn_31-02-06_29-02-06_29-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06;918.84;918.84;1054.0364496297482;57.59467508964777;65.70291898325999;1472.6636325732234;80.46930773996401;5.413172521123218
1817;jsb_30-02-04_30-02-04_30-02-04_02-03-04_02-03-04_02-03-04_02-03-04;2702.6;2702.6;481.10413383466005;68.0831314266259;29.9894238721;672.18222069954;95.12341976728001;6.878933384719724
1818;sod-f_13-01-01_08-08-01_09-08-01;5686.9;5686.9;2259.07464776181;50.80542806900602;140.81846844546;3156.3017372785607;70.98360429845;4.66324997940346
1819;twt-b_17-08-01_16-01-01_None_None;38.565;308.52;465.74374072030196;135.80603120847636;29.031940281852;650.7212054181615;189.74353620805203;11.333195017483138
1820;bpr_14-03-09_14-05-09_None_None;2251.46;2251.46;917.8061643492819;62.51500431518807;57.211061373562;1282.32734300729;87.34382323354798;5.871139981944407
1821;unl_29-02-04_04-03-04_04-03-04_04-03-04;1488.82;1488.82;788.8491009406881;67.94817017872111;49.17257708563798;1102.1529501594698;94.93485652846799;6.384717887923005
1822;brl_31-03-12_29-03-12_07-12-12_06-12-12;260.78;260.78;583.392320107922;71.87185401590476;36.365515018352;815.0957717370258;100.416893222776;6.273831690916495
1823;xik_29-01-01_31-01-01_08-08-01_08-08-01_08-08-01;2643.38;2643.38;785.8842619827622;67.79840409944713;48.987764995085996;1098.01057849992;94.72560847418801;5.677177790881791
1824;ths-b_14-03-04_16-03-04_02-02-04_02-02-04;316.78;316.78;1100.0229163371303;56.05851761981208;68.569466056182;1536.9143490956758;78.323041128824;5.408493854419705
1825;pth_29-03-12_24-03-12_06-12-12;212.62;212.62;631.759177866764;69.12026102946575;39.380442769132;882.6722890999279;96.57246172833598;6.8382069380500585
1826;cla_29-03-12_29-03-12_29-03-12_29-03-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12_08-12-12;3735.86;3735.86;724.352972239598;68.49388460762789;45.15223793544201;1012.0411681374859;95.69731007557601;6.572211121670465
1827;cmd_30-05-09_30-05-09_30-05-09_30-05-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09;3697.1;3697.1;1485.7837627123702;53.835953949403674;92.61570605143999;2075.88619333216;75.21775127251;5.100318916964261
1828;htb-a_13-05-09_13-05-09_03-03-09_03-03-09_03-03-09_03-03-09_03-03-09;630.755;2523.02;285.321334077879;70.1654218761563;17.7853854260695;398.641197336604;98.0327246777285;6.753096582183667
1829;ths-c3_17-10-08_02-02-08_02-02-08;0.33520000000000005;16.76;1.5996595995605596;2.693985161301912;0.09971410865455999;2.2349896131066402;3.7639438134383196;21.859787594839865
1830;bor_12-01-01_29-01-01_10-08-01;288.26;288.26;1003.6553293300241;61.84100895192052;62.56243302818601;1402.2728565665122;86.402139999448;5.516038588666399
1831;fuf_29-03-12_31-03-12_06-12-12_06-12-12_06-12-12;1983.76;1983.76;873.868091837952;59.830137150751106;54.472200140552;1220.9385729094;83.592618785488;5.653023896888229
1832;xaa_32-01-01_32-01-01_08-08-01_09-08-01;5855.56;5855.56;1462.6164203844482;54.80552835110136;91.17157980483199;2043.5175763391403;76.572407437208;5.0714411507225465
1833;bpr_36-11-11_36-11-11_03-07-11_03-07-11;1147.7;1147.7;627.24993677864;73.44999125182923;39.09936110692001;876.3721319026399;102.62181253007;6.502359874595447
1834;pts-f_29-05-09_16-05-09_01-03-09_01-03-09_01-03-09;700.58;700.58;1863.599866724712;51.1769339349544;116.166714244394;2603.757916006498;71.502659572664;4.695370581319679
1835;irl_24-02-08_07-10-08_07-10-08_07-10-08;348.34;348.34;710.5819037770519;67.27535923827621;44.293824235135986;992.8007024930681;93.99482812215;7.1467046183695615
1836;sdt_28-01-01_29-01-01_09-08-01_09-08-01_09-08-01;2683.82;2683.82;639.925445295014;74.46775852833231;39.889483542528;894.0819183077281;104.04380211259398;6.473986329941341
